id,user,tweets,date,location,favorites,retweets
1262382496014053384,ipibatmyagmar,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-18 14:00:15,,0,47
1262381621774364672,Batcane,"RT @Bolort: Намууд нэр дэвшигчдийгээ танилцуулахдаа жаахан шинэ үетэйгээ хөл нийлүүлж алхмаар... Дундаж нас, хүйс, мэргэжил, туршлага, 2012…",2020-05-18 13:56:47,Ulaanbaatar,0,15
1262372446432301057,Odtengerod,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-18 13:20:19,,0,47
1262368775581638661,binderya,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-18 13:05:44,,0,47
1262368581309743104,Baasanh99223667,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-18 13:04:58,,0,47
1262368224424779783,tsbat_IT,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-18 13:03:33,"Ulaanbaatar, Mongolia",0,47
1262359707353624576,Munkhbat_D,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-18 12:29:42,"Монгол Улс, Ховд",0,47
1262358407308165123,Aamgaa,RT @naranbayarp: Өнөөдөр миний бие Баянзүрх дүүргийн 22-р тойргоос нэр дэвшихээр Зөв ХҮН-Электорат эвслээс албан ёсоор зарлагдлаа. Улс төрд…,2020-05-18 12:24:32,Mongolia,0,304
1262357833384751104,uchkaana,"RT @ODELelectronics: ""Зөв хүн электорат"" эвслээс дандаа доктор, инженерүүд дэвшүүлжээ.
Эднийг дэмжмээр л юм бна.",2020-05-18 12:22:15,Mongolia,0,65
1262357570171228162,Gan_Oyuka,"RT @ODELelectronics: ""Зөв хүн электорат"" эвслээс дандаа доктор, инженерүүд дэвшүүлжээ.
Эднийг дэмжмээр л юм бна.",2020-05-18 12:21:12,Ulaanbaatar,0,65
1262355806718050306,sobar1983,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-18 12:14:12,Mongolia,0,47
1262355259491401729,GadeSukhbat,@ariunkhishigG Хүнийг арай ч болохгүй шүү.  Зөв л хүн шиг байдаг.,2020-05-18 12:12:01,Mongolia. Ulaanbaatar ,1,0
1262354438997467137,javka81,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-18 12:08:46,"Ulaanbaatar, Mongolia",0,47
1262354235242409997,Amartuvshin8877,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-18 12:07:57,,0,47
1262353356242120706,Gan_Oyuka,"ТАНИЛЦ: Зөв Хүн Электорат Эвслийн нэр дэвшигчдийн нэрс, ажил, төгссөн сургууль https://t.co/1YTxL64Uv8 via @ikonnews",2020-05-18 12:04:28,Ulaanbaatar,1,1
1262347527736590338,erdenebold,"RT @Bolort: Намууд нэр дэвшигчдийгээ танилцуулахдаа жаахан шинэ үетэйгээ хөл нийлүүлж алхмаар... Дундаж нас, хүйс, мэргэжил, туршлага, 2012…",2020-05-18 11:41:18,"Ulaanbaatar, Mongolia",0,15
1262335819768975360,AnuDashdorj,"RT @MBBontoi: ДЭМЖЛЭГ ХҮСЭХ ТУХАЙ

УИХ-ын 21-р буюу Налайх, Багануур, Багахангайн тойрогт Зөв ХҮН Электорат эвслээс @nabar андын хамт нэр д…",2020-05-18 10:54:47,,0,22
1262328406554763265,NamaraDolzod,RT @naranbayarp: Өнөөдөр миний бие Баянзүрх дүүргийн 22-р тойргоос нэр дэвшихээр Зөв ХҮН-Электорат эвслээс албан ёсоор зарлагдлаа. Улс төрд…,2020-05-18 10:25:19,Ulaanbaatar,0,304
1262325664734208002,Bat_Tuugii,"RT @Batka_: За суудлын тоог нь вангадаад явчихаарай. 🗳

МАН?
АН?
ШИНЭ эвсэл?
Зөв Хүн Электорат эвсэл?
Бие даагчид?",2020-05-18 10:14:26,,0,7
1262322031820849152,ShoovdorBatbold,"RT @montsameMN: УИХ-ын 2020 оны ээлжит сонгуульд ""Зөв хүн-электорат эвсэл"" буюу Хөдөлмөрийн үндэсний нам, Монголын Социал Демократ нам, Зүй…",2020-05-18 09:59:59,"Ulaanbaatar, Mongolia",0,2
1262321000990949376,Gerel,"RT @Batka_: За суудлын тоог нь вангадаад явчихаарай. 🗳

МАН?
АН?
ШИНЭ эвсэл?
Зөв Хүн Электорат эвсэл?
Бие даагчид?",2020-05-18 09:55:54,Former Londoner in Mongolia,0,7
1262317136753553410,caaktwt,"""ЗӨВ ХҮН ЭЛЕКТОРАТ"" эвсэл https://t.co/J6iuOjCngV",2020-05-18 09:40:32,"Ulaanbaatar, Mongolia",2,0
1262316269665054722,BiMongolErKhun,"RT @Bolort: Намууд нэр дэвшигчдийгээ танилцуулахдаа жаахан шинэ үетэйгээ хөл нийлүүлж алхмаар... Дундаж нас, хүйс, мэргэжил, туршлага, 2012…",2020-05-18 09:37:06,,0,15
1262315320397557760,montsameMN,"УИХ-ын 2020 оны ээлжит сонгуульд ""Зөв хүн-электорат эвсэл"" буюу Хөдөлмөрийн үндэсний нам, Монголын Социал Демократ нам, Зүй ёс нам нэр дэвшүүлэх хүмүүсийнхээ нэрсийг тодруулаад байна #МОНЦАМЭ #МонголМэдээ https://t.co/sBm674DH4y",2020-05-18 09:33:19,"Ulaanbaatar, Mongolia",4,2
1262311648577990658,SuuriT,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-18 09:18:44,3rd rock from the Sun,0,47
1262311622527213569,ontsloh_jirgee,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-18 09:18:38,,0,47
1262305277879042049,01mgl,"RT @Batka_: За суудлын тоог нь вангадаад явчихаарай. 🗳

МАН?
АН?
ШИНЭ эвсэл?
Зөв Хүн Электорат эвсэл?
Бие даагчид?",2020-05-18 08:53:25,Mongolia,0,7
1262304788370190336,therealmarlaa,"RT @Bolort: Намууд нэр дэвшигчдийгээ танилцуулахдаа жаахан шинэ үетэйгээ хөл нийлүүлж алхмаар... Дундаж нас, хүйс, мэргэжил, туршлага, 2012…",2020-05-18 08:51:28,Mongolia,0,15
1262302947347533824,bataakhishig,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-18 08:44:09,,0,47
1262302773380440064,fatyma710,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-18 08:43:28,,0,47
1262299784477462528,Baajgai1,"RT @Bolort: Намууд нэр дэвшигчдийгээ танилцуулахдаа жаахан шинэ үетэйгээ хөл нийлүүлж алхмаар... Дундаж нас, хүйс, мэргэжил, туршлага, 2012…",2020-05-18 08:31:35,,0,15
1262297778522185728,MunkhboldBatmun,"RT @Bolort: Намууд нэр дэвшигчдийгээ танилцуулахдаа жаахан шинэ үетэйгээ хөл нийлүүлж алхмаар... Дундаж нас, хүйс, мэргэжил, туршлага, 2012…",2020-05-18 08:23:37,at UB,0,15
1262297272655593472,dorjgotov12,"RT @Batka_: За суудлын тоог нь вангадаад явчихаарай. 🗳

МАН?
АН?
ШИНЭ эвсэл?
Зөв Хүн Электорат эвсэл?
Бие даагчид?",2020-05-18 08:21:36,Mongolia,0,7
1262296738326392834,JavLkhagva,"RT @Batka_: За суудлын тоог нь вангадаад явчихаарай. 🗳

МАН?
АН?
ШИНЭ эвсэл?
Зөв Хүн Электорат эвсэл?
Бие даагчид?",2020-05-18 08:19:29,,0,7
1262295910450524160,batjaj1,"RT @Batka_: За суудлын тоог нь вангадаад явчихаарай. 🗳

МАН?
АН?
ШИНЭ эвсэл?
Зөв Хүн Электорат эвсэл?
Бие даагчид?",2020-05-18 08:16:12,Mongolia,0,7
1262294013853356035,BatBaagii2,RT @sudlaachganaa: Нэр дэвшигчдийн жагсаалтаас хүмүүс олон янзын  дүгнэлт хийх нь жам ёс. Гэвч энэ нь ердөө л ерөнхий дүгнэлт. Та бидний бо…,2020-05-18 08:08:39,,0,29
1262288570389168128,altan_unjlagat,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-18 07:47:02,Mongolia,0,47
1262287776126394368,01Garig,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-18 07:43:52,,0,47
1262286186854432769,baldan12,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-18 07:37:33,MGL,0,47
1262285946021543937,bzz1006,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-18 07:36:36,B.Z,0,47
1262285842300563457,minii_darkhan,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-18 07:36:11,Mongolia,0,47
1262285720309260288,AngieMongolia,"RT @chbattsogt: #ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй ба…",2020-05-18 07:35:42,Mongolia,0,47
1262284665567600651,Batka_,"За суудлын тоог нь вангадаад явчихаарай. 🗳

МАН?
АН?
ШИНЭ эвсэл?
Зөв Хүн Электорат эвсэл?
Бие даагчид?",2020-05-18 07:31:31,"Ulaanbaatar, Mongolia",10,7
1262282609972764673,SerteeO,"RT @Bolort: Намууд нэр дэвшигчдийгээ танилцуулахдаа жаахан шинэ үетэйгээ хөл нийлүүлж алхмаар... Дундаж нас, хүйс, мэргэжил, туршлага, 2012…",2020-05-18 07:23:20,Mongolia,0,15
1262281965245358080,Lkhagva,"RT @Bolort: Намууд нэр дэвшигчдийгээ танилцуулахдаа жаахан шинэ үетэйгээ хөл нийлүүлж алхмаар... Дундаж нас, хүйс, мэргэжил, туршлага, 2012…",2020-05-18 07:20:47,Ulaanbaatar,0,15
1262281754137657346,PBatkhuuMN,"RT @Naidalaa: Зөв ХҮН жагслаа. Би өөрөө  Чингэлтэй дүүргийн 25-р тойрогт МУИС-ийн профессор багш Ш.Энхтуул, Ийгл ТВ-ийн сэтгүүлч Г.Ганбаяр…",2020-05-18 07:19:56,,0,108
1262281615536881665,Ganaagg_,@Odgooo Аав ээж нь хэлэхээр үгэлсэн санагдаад танихгүй хүн хэлэхээр зөв санагдаад бдаг үе хүүхдүүдэд бдаг даа ... Тиймэрхүү л юм,2020-05-18 07:19:23,Улаанбаатар,1,0
1262276358819811328,UuduuTemuul,RT @jjngm: Бээжин гээч шоглоомтой нэртэй эх оронч өчигдөр Өмнөговьд нэр нь яваад байсан одоо Хөвсгөл болчихсон байх юм 🙃 Учир нь олдохгүйма…,2020-05-18 06:58:30,mongolia,0,1
1262271690957938694,chbattsogt,"#ЗӨВ_ҮЙЛСИЙН_ЗАЛГАМЖ_ЗОГСОХГҮЙ
Хуульч хүн жинхэнэ хүн байх ёстой.
Сайхан сэтгэлтэй, хүнлэг чанартай, шударга, тэвчээртэй байх хэрэгтэй.

Үүнээс хамгийн хэцүү нь ""Тэвчээртэй байх"" юм... /Бяраагийн Чимид/

#ЧимидийнБАТЦОГТ
#ЧИМИДсангийнТэргүүн https://t.co/FMDHo6pFf5",2020-05-18 06:39:57,"Ulaanbaatar, Mongolia",68,47
1262267471551098880,MBBontoi,"RT @Bolort: Намууд нэр дэвшигчдийгээ танилцуулахдаа жаахан шинэ үетэйгээ хөл нийлүүлж алхмаар... Дундаж нас, хүйс, мэргэжил, туршлага, 2012…",2020-05-18 06:23:11,"Ulaanbaatar, Mongolia",0,15
1262264597517459456,mrchinbat,"@Uyanga_ts @SaraanaaM яг үнэндээ Уянга л энэ ОТ гэрээ болохгүй бүтэхгүй буруу байна гээд л үглээд бдаг бсан. тэр хэлж бсан үгнүүд нь өнөөдөр бүгд нүдэнд ил болоод, хэлж бсанууд нь зөв байсан нь харагдаж бна. эхнээсээ ман-ы гишүүд ярьж бсаныг нь одоо давтаж яриад явж бна шүүдээ. тийм ч буруу хүн биш бх",2020-05-18 06:11:46,"Ulaanbaatar, Mongolia",0,0
1262264370576396294,Unurtsetsegn,"RT @Bolort: Намууд нэр дэвшигчдийгээ танилцуулахдаа жаахан шинэ үетэйгээ хөл нийлүүлж алхмаар... Дундаж нас, хүйс, мэргэжил, туршлага, 2012…",2020-05-18 06:10:52,,0,15
1262263634329247744,Javkhlan_Sukh,"RT @Bolort: Намууд нэр дэвшигчдийгээ танилцуулахдаа жаахан шинэ үетэйгээ хөл нийлүүлж алхмаар... Дундаж нас, хүйс, мэргэжил, туршлага, 2012…",2020-05-18 06:07:56,"Vienna, Austria",0,15
1262261214794547200,Bolort,"Намууд нэр дэвшигчдийгээ танилцуулахдаа жаахан шинэ үетэйгээ хөл нийлүүлж алхмаар... Дундаж нас, хүйс, мэргэжил, туршлага, 2012, 2016 оноос өөрчлөлтийн хувь гээд гоё статистикууд гаргамаар бна, АН хальт тийм мэдээлэл хийсэн. МАН бол бүр таг чиг... Зөв хүн электорат арай дээр байв",2020-05-18 05:58:19,Ulaanbaatar,40,15
1262250927483846657,khaidarzorig,"Сонгуулийн тойрог бүрт хүн дэвшүүлээгүй нам эвслийг улс төрийн хүчин гэж тооцох, улмаар улс орны хувь заяаг даатгах нь зөв үү?",2020-05-18 05:17:27,"Улаанбаатар, Монгол улс",0,0
1262244630533271556,Otgondorj,"Зөв, эрэгтэй хүн бурхан биш, эмэгтэй хүн буг биш, аль альныг, хэн юу чаддагаар нь л дэмж https://t.co/EgT8wPS1no",2020-05-18 04:52:25,ulaanbaatar,0,0
1262240708527681536,dagi_bagi,RT @naranbayarp: Өнөөдөр миний бие Баянзүрх дүүргийн 22-р тойргоос нэр дэвшихээр Зөв ХҮН-Электорат эвслээс албан ёсоор зарлагдлаа. Улс төрд…,2020-05-18 04:36:50,,0,304
1262240264841646080,BayasgalanHdr,"Хан-Уулын нэр дэвшигчдээс сонгох нэг хүнээ тодруулчаад харин хоёрдох гуравдах  хүн нь хэн байхвээ гээд гайхаад, бодоод л сууж байна. Хэнийг сонговол зөв болох бол?",2020-05-18 04:35:05,Ulaanbaatar Mongolia,0,0
1262232724087074816,Festum11,"RT @MBBontoi: ДЭМЖЛЭГ ХҮСЭХ ТУХАЙ

УИХ-ын 21-р буюу Налайх, Багануур, Багахангайн тойрогт Зөв ХҮН Электорат эвслээс @nabar андын хамт нэр д…",2020-05-18 04:05:07,,0,22
1262232217184591872,TuluiKH,"RT @MBBontoi: ДЭМЖЛЭГ ХҮСЭХ ТУХАЙ

УИХ-ын 21-р буюу Налайх, Багануур, Багахангайн тойрогт Зөв ХҮН Электорат эвслээс @nabar андын хамт нэр д…",2020-05-18 04:03:06,,0,22
1262228253386907648,munkh_light,"RT @MBBontoi: ДЭМЖЛЭГ ХҮСЭХ ТУХАЙ

УИХ-ын 21-р буюу Налайх, Багануур, Багахангайн тойрогт Зөв ХҮН Электорат эвслээс @nabar андын хамт нэр д…",2020-05-18 03:47:21,"Zurich, Switzerland",0,22
1262224185520033797,enhbileg,"RT @MBBontoi: ДЭМЖЛЭГ ХҮСЭХ ТУХАЙ

УИХ-ын 21-р буюу Налайх, Багануур, Багахангайн тойрогт Зөв ХҮН Электорат эвслээс @nabar андын хамт нэр д…",2020-05-18 03:31:11,,0,22
1262223008367816712,MunkhboldBatmun,"RT @iimgai: ЗӨВ ХҮН-ээс огт танихгүй хүмүүс нэр дэвшсэн байна. Харж байгаад 2-ыг нь сонгоод, АН-аас Тэмүүжинд саналаа өгнө өө. #Cонгууль202…",2020-05-18 03:26:30,at UB,0,2
1262219730590425091,tamir_2000,"RT @iimgai: ЗӨВ ХҮН-ээс огт танихгүй хүмүүс нэр дэвшсэн байна. Харж байгаад 2-ыг нь сонгоод, АН-аас Тэмүүжинд саналаа өгнө өө. #Cонгууль202…",2020-05-18 03:13:29,UlaanBaatar Mongolia,0,2
1262218780173721600,iimgai,"ЗӨВ ХҮН-ээс огт танихгүй хүмүүс нэр дэвшсэн байна. Харж байгаад 2-ыг нь сонгоод, АН-аас Тэмүүжинд саналаа өгнө өө. #Cонгууль2020 https://t.co/dncwqarxqK",2020-05-18 03:09:42,Ulaanbaatar Mongolia,3,2
1262218564418732032,ganaathereader,"RT @Naidalaa: Зөв ХҮН жагслаа. Би өөрөө  Чингэлтэй дүүргийн 25-р тойрогт МУИС-ийн профессор багш Ш.Энхтуул, Ийгл ТВ-ийн сэтгүүлч Г.Ганбаяр…",2020-05-18 03:08:51, Ulaanbaatar,0,108
1262217966919143425,ganaathereader,RT @naranbayarp: Өнөөдөр миний бие Баянзүрх дүүргийн 22-р тойргоос нэр дэвшихээр Зөв ХҮН-Электорат эвслээс албан ёсоор зарлагдлаа. Улс төрд…,2020-05-18 03:06:28, Ulaanbaatar,0,304
1262216979844182016,hishig14,RT @naranbayarp: Өнөөдөр миний бие Баянзүрх дүүргийн 22-р тойргоос нэр дэвшихээр Зөв ХҮН-Электорат эвслээс албан ёсоор зарлагдлаа. Улс төрд…,2020-05-18 03:02:33,,0,304
1262215139710943232,molomjamts,"RT @Zaya8: Зөв хүн-Электорат эвсэл чинь ихэнх нь гадаадад төгссөн, цол зэрэгтэй мундаг хүмүүс байна даа. 15-20 орчим суудал авчихаасай даа.…",2020-05-18 02:55:14,,0,112
1262215045276106752,molomjamts,"RT @Naidalaa: Зөв ХҮН жагслаа. Би өөрөө  Чингэлтэй дүүргийн 25-р тойрогт МУИС-ийн профессор багш Ш.Энхтуул, Ийгл ТВ-ийн сэтгүүлч Г.Ганбаяр…",2020-05-18 02:54:52,,0,108
1262213983798358018,peaqmn,RT @naranbayarp: Өнөөдөр миний бие Баянзүрх дүүргийн 22-р тойргоос нэр дэвшихээр Зөв ХҮН-Электорат эвслээс албан ёсоор зарлагдлаа. Улс төрд…,2020-05-18 02:50:39,Mongolia,0,304
1262211457816711174,jjngm,"Бээжин гээч шоглоомтой нэртэй эх оронч өчигдөр Өмнөговьд нэр нь яваад байсан одоо Хөвсгөл болчихсон байх юм 🙃 Учир нь олдохгүймаа 

МАН, АН, ""Та бидний эвсэл"", ""Зөв хүн электорат"" эвслээс нэр дэвшигчид https://t.co/2KLPIC7VdD",2020-05-18 02:40:36,улаанбаатар,1,1
1262210733443436544,CoverMongolia,"RT @MBBontoi: Бадралын МӨНХДӨЛ миний бие УИХ-ын сонгуулийн 21-р тойрогт (Налайх, Багануур, Багахангай) @nabar андынхаа хамт ЗӨВ ХҮН Электор…",2020-05-18 02:37:44,"Ulaanbaatar, Mongolia",0,110
1262201561016668161,BaljaaEB,"RT @Naidalaa: Зөв ХҮН жагслаа. Би өөрөө  Чингэлтэй дүүргийн 25-р тойрогт МУИС-ийн профессор багш Ш.Энхтуул, Ийгл ТВ-ийн сэтгүүлч Г.Ганбаяр…",2020-05-18 02:01:17,"UB, Mongolia",0,108
1262200685702950912,od98989899,RT @sudlaachganaa: Нэр дэвшигчдийн жагсаалтаас хүмүүс олон янзын  дүгнэлт хийх нь жам ёс. Гэвч энэ нь ердөө л ерөнхий дүгнэлт. Та бидний бо…,2020-05-18 01:57:48,,0,29
1262199390044905472,mglsumiya,"RT @OtgooGo: Нэгдсэн байдлаар нэг хүснэгт!!!

МАН, АН, МАХН, 'Зөв хүн электорат' эвслээс  сонгуульд нэр дэвшигчид эцсийн байдлаар https://t…",2020-05-18 01:52:39,Mongolia,0,17
1262198981909716995,BaljaaEB,"RT @OtgooGo: Нэгдсэн байдлаар нэг хүснэгт!!!

МАН, АН, МАХН, 'Зөв хүн электорат' эвслээс  сонгуульд нэр дэвшигчид эцсийн байдлаар https://t…",2020-05-18 01:51:02,"UB, Mongolia",0,17
1262197127133814785,globalmindmgl,"RT @Naidalaa: Зөв ХҮН жагслаа. Би өөрөө  Чингэлтэй дүүргийн 25-р тойрогт МУИС-ийн профессор багш Ш.Энхтуул, Ийгл ТВ-ийн сэтгүүлч Г.Ганбаяр…",2020-05-18 01:43:40,Ulaanbaatar Mongolia,0,108
1262197112390815744,Battulga2112,RT @sudlaachganaa: Нэр дэвшигчдийн жагсаалтаас хүмүүс олон янзын  дүгнэлт хийх нь жам ёс. Гэвч энэ нь ердөө л ерөнхий дүгнэлт. Та бидний бо…,2020-05-18 01:43:36,Улаанбаатар,0,29
1262195247842394113,BBatsukh,"RT @OtgooGo: Нэгдсэн байдлаар нэг хүснэгт!!!

МАН, АН, МАХН, 'Зөв хүн электорат' эвслээс  сонгуульд нэр дэвшигчид эцсийн байдлаар https://t…",2020-05-18 01:36:12,,0,17
1262194874373160965,thongoro0211,RT @naranbayarp: Өнөөдөр миний бие Баянзүрх дүүргийн 22-р тойргоос нэр дэвшихээр Зөв ХҮН-Электорат эвслээс албан ёсоор зарлагдлаа. Улс төрд…,2020-05-18 01:34:43,,0,304
1262191221797052416,DGanselem,RT @sudlaachganaa: Нэр дэвшигчдийн жагсаалтаас хүмүүс олон янзын  дүгнэлт хийх нь жам ёс. Гэвч энэ нь ердөө л ерөнхий дүгнэлт. Та бидний бо…,2020-05-18 01:20:12,,0,29
1262190772457095168,enkhjrglZGM,RT @naranbayarp: Өнөөдөр миний бие Баянзүрх дүүргийн 22-р тойргоос нэр дэвшихээр Зөв ХҮН-Электорат эвслээс албан ёсоор зарлагдлаа. Улс төрд…,2020-05-18 01:18:25,Mongolia,0,304
1262190386757300224,tsog215,"RT @OtgooGo: Нэгдсэн байдлаар нэг хүснэгт!!!

МАН, АН, МАХН, 'Зөв хүн электорат' эвслээс  сонгуульд нэр дэвшигчид эцсийн байдлаар https://t…",2020-05-18 01:16:53,"Northridge, Los Angeles",0,17
1262189896682352645,OtgooGo,"RT @OtgooGo: Нэгдсэн байдлаар нэг хүснэгт!!!

МАН, АН, МАХН, 'Зөв хүн электорат' эвслээс  сонгуульд нэр дэвшигчид эцсийн байдлаар https://t…",2020-05-18 01:14:56,Ulaanbaatar,0,17
1262189682877558784,manda_bataa,RT @naranbayarp: Өнөөдөр миний бие Баянзүрх дүүргийн 22-р тойргоос нэр дэвшихээр Зөв ХҮН-Электорат эвслээс албан ёсоор зарлагдлаа. Улс төрд…,2020-05-18 01:14:05,"Ulaanbaatar, Mongolia",0,304
1262189036837335042,idermn,"RT @MBBontoi: ДЭМЖЛЭГ ХҮСЭХ ТУХАЙ

УИХ-ын 21-р буюу Налайх, Багануур, Багахангайн тойрогт Зөв ХҮН Электорат эвслээс @nabar андын хамт нэр д…",2020-05-18 01:11:31,,0,22
1262185733902618624,tsog215,"RT @ODELelectronics: ""Зөв хүн электорат"" эвслээс дандаа доктор, инженерүүд дэвшүүлжээ.
Эднийг дэмжмээр л юм бна.",2020-05-18 00:58:23,"Northridge, Los Angeles",0,65
1262184890197368832,buudai19,"RT @Naidalaa: Зөв ХҮН жагслаа. Би өөрөө  Чингэлтэй дүүргийн 25-р тойрогт МУИС-ийн профессор багш Ш.Энхтуул, Ийгл ТВ-ийн сэтгүүлч Г.Ганбаяр…",2020-05-18 00:55:02,,0,108
1262183210118606848,nyamkhuubanzrag,"RT @ODELelectronics: ""Зөв хүн электорат"" эвслээс дандаа доктор, инженерүүд дэвшүүлжээ.
Эднийг дэмжмээр л юм бна.",2020-05-18 00:48:22,Mongolia,0,65
1262180623113785344,JpNarantuyat,"RT @ODELelectronics: ""Зөв хүн электорат"" эвслээс дандаа доктор, инженерүүд дэвшүүлжээ.
Эднийг дэмжмээр л юм бна.",2020-05-18 00:38:05,,0,65
1262179749784195073,JpNarantuyat,RT @naranbayarp: Өнөөдөр миний бие Баянзүрх дүүргийн 22-р тойргоос нэр дэвшихээр Зөв ХҮН-Электорат эвслээс албан ёсоор зарлагдлаа. Улс төрд…,2020-05-18 00:34:37,,0,304
1262175163812139008,BaljaaEB,RT @sudlaachganaa: Нэр дэвшигчдийн жагсаалтаас хүмүүс олон янзын  дүгнэлт хийх нь жам ёс. Гэвч энэ нь ердөө л ерөнхий дүгнэлт. Та бидний бо…,2020-05-18 00:16:23,"UB, Mongolia",0,29
1262170722970951680,_soyombo,RT @naranbayarp: Өнөөдөр миний бие Баянзүрх дүүргийн 22-р тойргоос нэр дэвшихээр Зөв ХҮН-Электорат эвслээс албан ёсоор зарлагдлаа. Улс төрд…,2020-05-17 23:58:45,,0,304
1262158660345532416,BayarSaikhanM,RT @naranbayarp: Өнөөдөр миний бие Баянзүрх дүүргийн 22-р тойргоос нэр дэвшихээр Зөв ХҮН-Электорат эвслээс албан ёсоор зарлагдлаа. Улс төрд…,2020-05-17 23:10:49,,0,304
